order_id,customer_id,order_date,category,order_channel,net_revenue,contribution_margin,discount_ratio,returned
O0018024,C00496,2024-10-15,grocery,app,54.73,13.13,0.2747,0
O0018272,C00505,2024-10-15,fashion,web,94.91,21.4,0.1525,0
O0018849,C00517,2024-10-15,beauty,app,48.51,8.69,0.1575,0
O0020076,C00547,2024-10-15,beauty,web,52.43,11.2,0.1426,0
O0020435,C00555,2024-10-15,electronics,app,125.75,36.53,0.0572,0
O0020893,C00569,2024-10-15,home,assisted,49.4,7.53,0.1162,0
O0022384,C00618,2024-10-15,home,web,118.67,30.33,0.3322,0
O0023359,C00647,2024-10-15,electronics,assisted,97.83,23.96,0.0753,0
O0026784,C00736,2024-10-15,home,web,49.13,7.08,0.4198,0
O0027119,C00743,2024-10-15,home,web,30.2,3.08,0.037,0
O0030756,C00842,2024-10-15,fashion,web,59.45,8.83,0.1493,0
O0031341,C00860,2024-10-15,beauty,app,78.66,21.8,0.0343,0
O0031807,C00874,2024-10-15,home,app,61.84,12.6,0.0823,0
O0034258,C00936,2024-10-15,grocery,web,54.0,10.62,0.192,0
O0034921,C00952,2024-10-15,grocery,web,115.43,27.06,0.2595,0
O0035929,C00979,2024-10-15,electronics,app,99.16,20.61,0.156,0
O0038141,C01042,2024-10-15,beauty,web,45.75,6.3,0.0997,0
O0039968,C01093,2024-10-15,electronics,web,45.8,10.0,0.1954,0
O0041033,C01119,2024-10-15,grocery,web,60.36,9.29,0.3919,0
O0042232,C01158,2024-10-15,grocery,web,76.03,17.28,0.2505,0
O0044212,C01209,2024-10-15,electronics,app,42.01,7.15,0.0796,0
O0044414,C01215,2024-10-15,beauty,app,80.87,17.02,0.0365,0
O0044926,C01230,2024-10-15,grocery,app,83.2,20.5,0.1827,0
O0044929,C01230,2024-10-15,fashion,app,38.37,6.63,0.1148,0
O0045645,C01246,2024-10-15,home,app,56.12,12.08,0.1258,0
O0045931,C01251,2024-10-15,home,app,107.81,27.85,0.0147,0
O0046544,C01268,2024-10-15,home,app,88.9,18.16,0.0698,0
O0047087,C01282,2024-10-15,grocery,web,68.52,13.79,0.1085,0
O0048442,C01322,2024-10-15,home,app,44.46,8.23,0.395,0
O0000668,C00026,2024-10-16,grocery,app,45.61,7.37,0.3123,0
O0002232,C00069,2024-10-16,fashion,app,94.57,29.65,0.0937,0
O0002408,C00074,2024-10-16,home,app,66.12,14.35,0.1021,0
O0003762,C00106,2024-10-16,home,app,110.74,21.17,0.0412,0
O0005663,C00157,2024-10-16,grocery,web,63.56,14.75,0.0978,0
O0006194,C00173,2024-10-16,grocery,app,60.06,11.15,0.2384,0
O0006918,C00193,2024-10-16,home,app,34.22,7.04,0.1254,0
O0006977,C00195,2024-10-16,grocery,web,54.73,11.52,0.3299,0
O0007254,C00203,2024-10-16,home,web,100.35,25.92,0.0178,0
O0007382,C00205,2024-10-16,electronics,web,51.24,10.07,0.1325,0
O0008661,C00240,2024-10-16,fashion,app,85.52,22.42,0.1129,0
O0009443,C00261,2024-10-16,electronics,web,94.59,24.83,0.0625,0
O0009494,C00263,2024-10-16,beauty,web,64.16,10.85,0.1924,0
O0010266,C00277,2024-10-16,home,app,51.89,9.19,0.1576,0
O0010696,C00287,2024-10-16,grocery,web,63.24,14.66,0.2517,0
O0013703,C00379,2024-10-16,home,app,88.51,19.19,0.1817,0
O0014507,C00404,2024-10-16,grocery,app,66.5,0.5,0.2018,1
O0014936,C00417,2024-10-16,fashion,web,49.87,11.95,0.2927,0
O0016389,C00454,2024-10-16,beauty,web,93.32,24.24,0.092,0
O0016581,C00458,2024-10-16,home,app,65.62,14.02,0.0807,0
O0017972,C00494,2024-10-16,grocery,web,102.52,25.4,0.0133,0
O0018048,C00497,2024-10-16,home,app,67.05,14.97,0.1927,0
O0018165,C00501,2024-10-16,electronics,app,53.47,8.46,0.2711,0
O0018610,C00513,2024-10-16,home,web,103.23,24.52,0.164,0
O0019224,C00525,2024-10-16,grocery,web,65.55,11.86,0.1054,0
O0020171,C00548,2024-10-16,grocery,app,116.12,26.67,0.0201,0
O0020272,C00551,2024-10-16,electronics,web,53.95,9.24,0.1441,0
O0022114,C00608,2024-10-16,fashion,app,99.27,25.63,0.3599,0
O0022582,C00622,2024-10-16,fashion,app,137.97,28.65,0.1516,0
O0023668,C00656,2024-10-16,fashion,app,47.11,9.24,0.0868,0
O0024608,C00681,2024-10-16,electronics,app,135.83,33.45,0.0492,0
O0025607,C00706,2024-10-16,home,app,99.25,20.72,0.0957,0
O0026199,C00725,2024-10-16,fashion,web,82.63,21.07,0.3268,0
O0027120,C00743,2024-10-16,grocery,app,56.6,0.5,0.1262,1
O0029248,C00797,2024-10-16,beauty,web,74.42,19.6,0.128,0
O0030351,C00828,2024-10-16,fashion,app,57.23,11.75,0.1002,0
O0030353,C00828,2024-10-16,electronics,app,43.66,10.23,0.0864,0
O0031039,C00849,2024-10-16,home,app,83.43,16.48,0.0973,0
O0032814,C00898,2024-10-16,electronics,app,115.37,26.42,0.1655,0
O0034617,C00943,2024-10-16,home,app,44.45,9.59,0.1988,0
O0034667,C00944,2024-10-16,electronics,web,87.01,19.18,0.1059,0
O0034704,C00945,2024-10-16,beauty,app,65.73,12.04,0.1625,0
O0036416,C00994,2024-10-16,grocery,web,151.75,36.99,0.0411,0
O0036638,C01000,2024-10-16,fashion,app,41.0,6.37,0.1779,0
O0036705,C01001,2024-10-16,home,web,76.76,17.38,0.1301,0
O0038703,C01054,2024-10-16,home,app,72.6,18.84,0.1902,0
O0038932,C01060,2024-10-16,beauty,app,113.41,0.5,0.2227,1
O0039876,C01091,2024-10-16,fashion,app,51.82,8.93,0.0722,0
O0040535,C01107,2024-10-16,electronics,web,62.38,15.63,0.3341,0
O0041493,C01137,2024-10-16,fashion,app,75.11,14.69,0.0947,0
O0042120,C01156,2024-10-16,beauty,web,37.16,6.01,0.2808,0
O0043194,C01182,2024-10-16,home,app,87.55,24.14,0.2656,0
O0043351,C01184,2024-10-16,home,web,61.16,12.9,0.2413,0
O0045180,C01237,2024-10-16,grocery,web,57.8,10.88,0.0154,0
O0046533,C01267,2024-10-16,electronics,app,140.84,30.61,0.1394,0
O0046723,C01273,2024-10-16,fashion,assisted,48.11,8.76,0.1331,0
O0046841,C01276,2024-10-16,home,app,45.96,7.67,0.2527,0
O0048707,C01329,2024-10-16,electronics,app,65.71,11.66,0.1013,0
O0048709,C01329,2024-10-16,grocery,app,73.17,13.38,0.0815,0
O0048973,C01340,2024-10-16,grocery,web,57.82,10.7,0.0577,0
O0049292,C01350,2024-10-16,home,app,83.66,23.74,0.1145,0
O0051241,C01399,2024-10-16,fashion,app,110.21,28.81,0.1432,0
O0003200,C00090,2024-10-17,grocery,web,110.34,26.41,0.0639,0
O0006816,C00190,2024-10-17,home,app,59.37,14.64,0.1407,0
O0007052,C00196,2024-10-17,electronics,app,44.07,9.24,0.45,0
O0007306,C00204,2024-10-17,fashion,app,81.09,21.87,0.0255,0
O0007381,C00205,2024-10-17,grocery,web,80.41,21.22,0.0948,0
O0008660,C00240,2024-10-17,home,app,78.59,19.49,0.0941,0
O0009495,C00263,2024-10-17,beauty,web,62.53,11.07,0.1403,0
O0009567,C00264,2024-10-17,home,web,76.28,20.27,0.1449,0
O0009867,C00269,2024-10-17,grocery,app,107.63,29.31,0.1971,0
O0010211,C00276,2024-10-17,beauty,app,69.77,15.72,0.2616,0
O0010539,C00284,2024-10-17,home,app,114.62,25.55,0.0645,0
O0012264,C00336,2024-10-17,beauty,app,120.69,27.64,0.1083,0
O0012449,C00343,2024-10-17,electronics,app,30.83,1.73,0.3228,0
O0014457,C00403,2024-10-17,home,app,65.06,11.94,0.0534,0
O0015317,C00427,2024-10-17,home,app,70.71,14.45,0.0494,0
O0015319,C00427,2024-10-17,fashion,app,52.68,10.53,0.0867,0
O0016159,C00449,2024-10-17,fashion,web,85.46,23.14,0.104,0
O0016580,C00458,2024-10-17,grocery,web,85.56,14.09,0.1882,0
O0016885,C00468,2024-10-17,fashion,web,48.22,7.48,0.2509,0
O0019301,C00526,2024-10-17,electronics,assisted,114.92,28.44,0.0745,0
O0019631,C00535,2024-10-17,electronics,app,167.9,46.81,0.07,0
O0021149,C00580,2024-10-17,fashion,app,95.49,19.86,0.0804,0
O0022012,C00602,2024-10-17,grocery,app,47.03,7.57,0.2024,0
O0022068,C00607,2024-10-17,home,web,54.6,9.21,0.105,0
O0022163,C00610,2024-10-17,grocery,web,74.02,16.8,0.1654,0
O0022455,C00619,2024-10-17,grocery,web,67.76,15.08,0.1073,0
O0022973,C00635,2024-10-17,fashion,web,76.51,20.24,0.052,0
O0023017,C00636,2024-10-17,beauty,app,64.47,16.14,0.3149,0
O0024002,C00664,2024-10-17,electronics,web,97.24,25.23,0.1144,0
O0024383,C00676,2024-10-17,home,app,71.08,15.35,0.0575,0
O0025639,C00708,2024-10-17,grocery,web,99.8,0.5,0.0562,1
O0025751,C00714,2024-10-17,electronics,app,38.73,3.42,0.118,0
O0026107,C00723,2024-10-17,electronics,app,81.22,19.79,0.1001,0
O0027032,C00741,2024-10-17,electronics,web,114.9,30.65,0.0664,0
O0027099,C00742,2024-10-17,grocery,app,73.96,17.67,0.0949,0
O0028078,C00767,2024-10-17,fashion,web,56.54,11.07,0.1263,0
O0029058,C00794,2024-10-17,grocery,app,94.66,21.25,0.162,0
O0029694,C00808,2024-10-17,home,app,85.75,16.84,0.1584,0
O0030579,C00834,2024-10-17,fashion,app,73.17,14.04,0.1094,0
O0034262,C00936,2024-10-17,home,app,70.65,17.05,0.1588,0
O0035121,C00958,2024-10-17,grocery,web,92.44,22.94,0.2269,0
O0038428,C01047,2024-10-17,electronics,web,56.84,11.32,0.4208,0
O0039157,C01067,2024-10-17,home,app,64.26,11.49,0.1627,0
O0040283,C01100,2024-10-17,home,assisted,81.09,19.62,0.1655,0
O0040742,C01111,2024-10-17,electronics,web,113.94,29.31,0.2539,0
O0041754,C01147,2024-10-17,fashion,app,35.12,5.33,0.1671,0
O0042734,C01171,2024-10-17,beauty,app,62.27,13.23,0.3723,0
O0045776,C01248,2024-10-17,home,web,80.09,14.61,0.1441,0
O0046378,C01262,2024-10-17,grocery,app,63.98,14.37,0.1001,0
O0046437,C01263,2024-10-17,fashion,web,68.26,14.74,0.117,0
O0049043,C01341,2024-10-17,beauty,app,87.11,21.74,0.0678,0
O0000037,C00002,2024-10-18,home,web,89.43,20.43,0.2617,0
O0001119,C00037,2024-10-18,beauty,app,50.91,10.26,0.137,0
O0001216,C00039,2024-10-18,beauty,web,64.82,15.51,0.162,0
O0002855,C00084,2024-10-18,electronics,web,79.52,18.89,0.0168,0
O0003716,C00103,2024-10-18,fashion,app,71.59,16.03,0.1323,0
O0004532,C00125,2024-10-18,grocery,app,54.97,15.85,0.1171,0
O0004813,C00131,2024-10-18,home,web,54.93,12.5,0.1738,0
O0006193,C00173,2024-10-18,beauty,web,65.85,14.97,0.1955,0
O0006195,C00173,2024-10-18,electronics,web,61.4,13.13,0.0889,0
O0007945,C00220,2024-10-18,fashion,app,37.97,6.19,0.0753,0
O0008937,C00250,2024-10-18,grocery,web,176.75,43.47,0.0303,0
O0009165,C00255,2024-10-18,fashion,app,63.37,13.53,0.1408,0
O0009383,C00260,2024-10-18,fashion,app,116.61,20.38,0.0727,0
O0009565,C00264,2024-10-18,fashion,web,147.01,35.97,0.1476,0
O0011700,C00316,2024-10-18,fashion,web,42.52,6.14,0.1231,0
O0011941,C00325,2024-10-18,home,app,37.17,0.5,0.0507,1
O0013189,C00369,2024-10-18,home,web,66.27,13.67,0.2484,0
O0015037,C00421,2024-10-18,fashion,web,71.1,13.21,0.0755,0
O0015340,C00428,2024-10-18,grocery,web,43.56,5.86,0.0576,0
O0016268,C00451,2024-10-18,electronics,web,139.31,31.56,0.1704,0
O0017106,C00473,2024-10-18,beauty,app,96.23,24.43,0.095,0
O0017231,C00475,2024-10-18,fashion,app,53.26,11.68,0.1736,0
O0017437,C00481,2024-10-18,grocery,app,51.38,8.02,0.0365,0
O0018273,C00505,2024-10-18,beauty,web,78.72,16.89,0.233,0
O0018991,C00519,2024-10-18,electronics,app,89.82,22.48,0.056,0
O0019517,C00533,2024-10-18,grocery,web,52.43,8.65,0.1086,0
O0022835,C00633,2024-10-18,electronics,assisted,76.87,16.87,0.298,0
O0023417,C00649,2024-10-18,electronics,app,69.93,0.5,0.2369,1
O0023742,C00658,2024-10-18,beauty,app,80.15,18.38,0.0085,0
O0024968,C00691,2024-10-18,beauty,app,60.09,12.95,0.083,0
O0025569,C00705,2024-10-18,fashion,app,64.88,14.38,0.0783,0
O0025945,C00719,2024-10-18,home,app,112.77,23.42,0.1355,0
O0027948,C00764,2024-10-18,electronics,app,43.06,10.5,0.0761,0
O0027949,C00764,2024-10-18,electronics,app,118.78,34.03,0.0159,0
O0031149,C00852,2024-10-18,fashion,web,53.53,11.73,0.1833,0
O0031744,C00872,2024-10-18,beauty,web,173.42,40.67,0.0431,0
O0032131,C00884,2024-10-18,electronics,web,77.9,16.19,0.4179,0
O0033566,C00919,2024-10-18,electronics,app,55.63,11.56,0.1841,0
O0033684,C00922,2024-10-18,electronics,web,63.77,8.94,0.05,0
O0034259,C00936,2024-10-18,home,app,84.16,16.77,0.1475,0
O0035285,C00963,2024-10-18,fashion,app,79.22,21.08,0.1543,0
O0035345,C00964,2024-10-18,fashion,web,70.46,20.01,0.1897,0
O0035662,C00972,2024-10-18,electronics,app,68.47,12.98,0.3311,0
O0040129,C01096,2024-10-18,home,app,36.31,4.27,0.2093,0
O0041170,C01124,2024-10-18,fashion,app,73.26,13.48,0.0712,0
O0043019,C01179,2024-10-18,beauty,web,115.37,29.19,0.0561,0
O0044806,C01227,2024-10-18,beauty,app,83.87,0.5,0.4297,1
O0044838,C01228,2024-10-18,grocery,assisted,150.55,39.5,0.0151,0
O0044928,C01230,2024-10-18,home,web,122.9,31.9,0.1163,0
O0046295,C01261,2024-10-18,electronics,web,55.18,12.84,0.3006,0
O0046899,C01277,2024-10-18,grocery,web,61.77,13.11,0.0933,0
O0048032,C01309,2024-10-18,grocery,app,77.37,19.55,0.2093,0
O0048706,C01329,2024-10-18,fashion,web,119.7,24.37,0.2023,0
O0048708,C01329,2024-10-18,home,web,46.77,10.39,0.0675,0
O0049060,C01342,2024-10-18,grocery,web,76.78,13.47,0.008,0
O0050575,C01381,2024-10-18,grocery,app,82.3,18.73,0.2168,0
O0051242,C01399,2024-10-18,electronics,web,58.57,13.36,0.2101,0
O0000768,C00028,2024-10-19,home,app,152.1,44.53,0.1226,0
O0001120,C00037,2024-10-19,electronics,app,94.92,23.96,0.1233,0
O0001557,C00050,2024-10-19,fashion,app,94.94,24.88,0.0938,0
O0002605,C00077,2024-10-19,grocery,web,77.57,16.55,0.0862,0
O0002772,C00082,2024-10-19,beauty,web,43.05,8.18,0.3776,0
O0005575,C00155,2024-10-19,beauty,app,72.84,16.76,0.1768,0
O0006219,C00174,2024-10-19,beauty,web,39.31,5.36,0.1957,0
O0006313,C00175,2024-10-19,home,web,55.86,13.22,0.2896,0
O0007998,C00221,2024-10-19,grocery,app,53.6,12.66,0.2536,0
O0008595,C00239,2024-10-19,beauty,app,96.4,21.79,0.0495,0
O0008908,C00249,2024-10-19,beauty,web,41.72,7.69,0.1984,0
O0009258,C00258,2024-10-19,fashion,web,117.42,30.79,0.139,0
O0010538,C00284,2024-10-19,electronics,app,61.45,14.2,0.174,0
O0011256,C00307,2024-10-19,electronics,app,45.46,6.27,0.273,0
O0011389,C00310,2024-10-19,fashion,app,43.81,10.23,0.1587,0
O0011755,C00317,2024-10-19,fashion,app,53.71,9.16,0.1532,0
O0011939,C00325,2024-10-19,home,web,70.79,10.37,0.1933,0
O0014237,C00395,2024-10-19,grocery,web,40.44,7.86,0.1473,0
O0015710,C00438,2024-10-19,electronics,app,109.3,33.52,0.1291,0
O0016456,C00455,2024-10-19,home,web,47.42,9.45,0.4063,0
O0016459,C00455,2024-10-19,home,app,62.38,11.36,0.259,0
O0017227,C00475,2024-10-19,grocery,assisted,49.05,9.48,0.2236,0
O0017971,C00494,2024-10-19,beauty,web,55.14,11.55,0.0868,0
O0021434,C00587,2024-10-19,beauty,app,74.84,16.21,0.2138,0
O0023615,C00654,2024-10-19,grocery,web,59.19,7.76,0.2543,0
O0025065,C00693,2024-10-19,electronics,app,42.09,8.43,0.3694,0
O0026381,C00728,2024-10-19,fashion,app,42.19,8.3,0.45,0
O0027624,C00756,2024-10-19,grocery,web,133.55,0.5,0.0558,1
O0028602,C00781,2024-10-19,beauty,web,57.2,10.29,0.068,0
O0028756,C00786,2024-10-19,fashion,app,55.5,13.71,0.19,0
O0029246,C00797,2024-10-19,beauty,web,32.24,4.54,0.3418,0
O0029387,C00800,2024-10-19,grocery,web,44.67,6.15,0.0991,0
O0029692,C00808,2024-10-19,grocery,app,46.74,8.65,0.2425,0
O0030109,C00821,2024-10-19,grocery,app,74.69,19.08,0.3432,0
O0031954,C00878,2024-10-19,home,app,69.93,18.53,0.0318,0
O0034507,C00940,2024-10-19,home,app,79.76,16.82,0.1078,0
O0034567,C00941,2024-10-19,home,app,85.89,19.67,0.0364,0
O0038298,C01045,2024-10-19,fashion,web,105.76,24.98,0.1602,0
O0038504,C01050,2024-10-19,home,web,69.59,15.7,0.0232,0
O0038841,C01058,2024-10-19,home,app,83.04,0.5,0.1779,1
O0038842,C01058,2024-10-19,grocery,app,56.31,11.09,0.1619,0
O0041032,C01119,2024-10-19,electronics,app,35.86,5.77,0.2051,0
O0043195,C01182,2024-10-19,home,app,47.8,8.84,0.2982,0
O0045778,C01248,2024-10-19,grocery,web,33.99,5.66,0.1098,0
O0046234,C01260,2024-10-19,electronics,web,76.82,11.7,0.0522,0
O0047031,C01281,2024-10-19,electronics,app,55.37,9.11,0.1563,0
O0047415,C01293,2024-10-19,beauty,web,70.81,16.35,0.207,0
O0047518,C01295,2024-10-19,fashion,web,84.05,16.41,0.1026,0
O0048972,C01340,2024-10-19,home,app,68.07,11.32,0.0378,0
O0049199,C01348,2024-10-19,grocery,app,58.77,12.22,0.0729,0
O0000822,C00029,2024-10-20,fashion,app,48.16,11.9,0.4274,0
O0001421,C00047,2024-10-20,fashion,app,68.22,13.43,0.0231,0
O0002478,C00075,2024-10-20,fashion,app,44.6,0.5,0.2499,1
O0002548,C00076,2024-10-20,home,app,69.74,15.28,0.2027,0
O0004637,C00127,2024-10-20,fashion,app,85.59,20.43,0.1346,0
O0005348,C00149,2024-10-20,home,web,69.35,15.06,0.1245,0
O0006218,C00174,2024-10-20,grocery,app,56.02,9.62,0.0809,0
O0007307,C00204,2024-10-20,fashion,web,100.03,22.97,0.0477,0
O0008090,C00225,2024-10-20,electronics,app,74.1,10.8,0.0028,0
O0011790,C00318,2024-10-20,fashion,app,45.81,5.59,0.0369,0
O0012603,C00349,2024-10-20,home,app,73.31,16.49,0.0725,0
O0013807,C00384,2024-10-20,beauty,assisted,101.71,23.51,0.2296,0
O0014101,C00392,2024-10-20,fashion,web,44.35,9.23,0.1675,0
O0014565,C00407,2024-10-20,grocery,app,51.02,10.92,0.1436,0
O0017506,C00482,2024-10-20,fashion,web,55.84,10.31,0.1367,0
O0019027,C00521,2024-10-20,fashion,app,67.67,7.77,0.0579,0
O0021152,C00580,2024-10-20,grocery,web,111.89,25.65,0.0702,0
O0021311,C00584,2024-10-20,electronics,web,76.74,0.5,0.0486,1
O0023775,C00659,2024-10-20,electronics,app,49.72,9.96,0.0706,0
O0023943,C00663,2024-10-20,home,web,47.68,9.16,0.1189,0
O0024193,C00670,2024-10-20,fashion,web,53.99,10.15,0.2139,0
O0025063,C00693,2024-10-20,grocery,assisted,66.61,14.22,0.1207,0
O0025464,C00703,2024-10-20,fashion,app,115.25,35.19,0.1038,0
O0025658,C00709,2024-10-20,grocery,web,140.04,35.93,0.2073,0
O0025911,C00718,2024-10-20,grocery,app,69.77,17.23,0.4039,0
O0028524,C00778,2024-10-20,fashion,app,86.34,22.33,0.064,0
O0028604,C00781,2024-10-20,home,app,64.02,13.23,0.2423,0
O0030263,C00826,2024-10-20,beauty,app,79.71,19.91,0.141,0
O0031205,C00855,2024-10-20,grocery,app,108.49,22.09,0.2015,0
O0033358,C00915,2024-10-20,beauty,app,51.69,7.01,0.0211,0
O0033856,C00926,2024-10-20,grocery,app,43.9,0.5,0.177,1
O0034260,C00936,2024-10-20,grocery,web,129.49,28.76,0.2748,0
O0034375,C00938,2024-10-20,home,app,44.9,8.51,0.3134,0
O0036197,C00987,2024-10-20,fashion,app,104.73,21.2,0.0146,0
O0037767,C01035,2024-10-20,grocery,web,80.45,19.72,0.126,0
O0038704,C01054,2024-10-20,beauty,app,54.98,0.5,0.1453,1
O0038894,C01059,2024-10-20,fashion,web,175.08,45.26,0.0303,0
O0039605,C01080,2024-10-20,beauty,app,31.13,3.13,0.3217,0
O0041616,C01141,2024-10-20,fashion,web,134.53,28.87,0.0865,0
O0042736,C01171,2024-10-20,grocery,app,51.32,7.13,0.0418,0
O0043083,C01180,2024-10-20,home,web,70.18,16.41,0.0794,0
O0050269,C01371,2024-10-20,beauty,web,55.13,11.38,0.1453,0
O0000570,C00021,2024-10-21,grocery,app,127.68,25.43,0.0138,0
O0003418,C00095,2024-10-21,beauty,app,19.52,1.04,0.1803,0
O0004215,C00115,2024-10-21,beauty,web,77.98,17.35,0.1518,0
O0004534,C00125,2024-10-21,fashion,web,48.21,8.61,0.3688,0
O0004944,C00135,2024-10-21,electronics,app,120.76,0.5,0.106,1
O0005925,C00164,2024-10-21,electronics,app,118.81,39.82,0.0643,0
O0006670,C00187,2024-10-21,electronics,web,76.18,17.76,0.0545,0
O0007944,C00220,2024-10-21,electronics,app,31.71,3.12,0.2619,0
O0008403,C00232,2024-10-21,home,web,112.13,27.42,0.1179,0
O0008596,C00239,2024-10-21,home,web,50.5,10.73,0.2621,0
O0009566,C00264,2024-10-21,beauty,app,66.11,15.14,0.1058,0
O0010818,C00290,2024-10-21,fashion,app,100.06,24.14,0.2098,0
O0011539,C00313,2024-10-21,fashion,app,50.11,9.34,0.3047,0
O0012567,C00348,2024-10-21,grocery,web,59.98,15.15,0.1192,0
O0013442,C00374,2024-10-21,electronics,app,71.54,12.53,0.2388,0
O0013605,C00376,2024-10-21,grocery,app,88.17,21.27,0.2898,0
O0015320,C00427,2024-10-21,electronics,web,53.37,11.11,0.1778,0
O0018854,C00517,2024-10-21,grocery,web,78.59,16.77,0.2374,0
O0020271,C00551,2024-10-21,beauty,web,119.78,32.66,0.0708,0
O0021433,C00587,2024-10-21,grocery,app,69.67,16.65,0.0573,0
O0021497,C00588,2024-10-21,electronics,app,80.9,17.89,0.128,0
O0022112,C00608,2024-10-21,fashion,web,95.05,24.8,0.0448,0
O0022113,C00608,2024-10-21,grocery,app,147.34,34.35,0.2078,0
O0022148,C00609,2024-10-21,beauty,app,68.26,11.9,0.0961,0
O0022527,C00620,2024-10-21,beauty,app,124.41,39.34,0.1002,0
O0023231,C00644,2024-10-21,grocery,web,50.32,10.12,0.2029,0
O0025728,C00713,2024-10-21,electronics,web,37.13,4.01,0.1317,0
O0026200,C00725,2024-10-21,fashion,app,62.05,15.85,0.1698,0
O0027774,C00760,2024-10-21,grocery,app,83.54,24.39,0.2721,0
O0028232,C00769,2024-10-21,beauty,web,67.87,15.79,0.1392,0
O0029612,C00806,2024-10-21,grocery,web,118.75,33.37,0.0954,0
O0030033,C00819,2024-10-21,electronics,assisted,109.63,25.34,0.1108,0
O0030165,C00823,2024-10-21,electronics,app,69.35,16.34,0.2922,0
O0030698,C00840,2024-10-21,electronics,app,87.33,20.63,0.1964,0
O0033701,C00923,2024-10-21,beauty,web,82.65,18.52,0.1495,0
O0036112,C00985,2024-10-21,grocery,app,56.48,12.88,0.3778,0
O0036198,C00987,2024-10-21,electronics,app,41.21,5.98,0.2893,0
O0037262,C01016,2024-10-21,grocery,web,77.02,19.29,0.1534,0
O0038107,C01041,2024-10-21,home,web,186.33,45.45,0.025,0
O0038453,C01049,2024-10-21,grocery,app,51.04,7.59,0.1519,0
O0039604,C01080,2024-10-21,home,web,67.31,15.48,0.2846,0
O0040036,C01094,2024-10-21,fashion,web,83.17,17.13,0.0871,0
O0040038,C01094,2024-10-21,electronics,app,83.69,0.5,0.1368,1
O0040082,C01095,2024-10-21,home,app,39.42,6.09,0.2313,0
O0040431,C01104,2024-10-21,grocery,web,44.97,7.45,0.1173,0
O0041091,C01121,2024-10-21,grocery,app,52.31,8.13,0.0784,0
O0041728,C01146,2024-10-21,grocery,app,38.11,4.57,0.3869,0
O0042119,C01156,2024-10-21,fashion,app,128.14,36.41,0.0117,0
O0044175,C01208,2024-10-21,grocery,web,48.49,10.71,0.1361,0
O0044840,C01228,2024-10-21,fashion,assisted,65.71,12.95,0.1309,0
O0044960,C01231,2024-10-21,beauty,app,76.36,14.22,0.0935,0
O0047567,C01296,2024-10-21,fashion,app,84.95,16.1,0.0264,0
O0049369,C01353,2024-10-21,fashion,app,57.41,11.83,0.1293,0
O0049598,C01358,2024-10-21,fashion,web,40.38,7.92,0.2229,0
O0050018,C01368,2024-10-21,fashion,app,46.19,9.99,0.45,0
O0050146,C01370,2024-10-21,beauty,app,38.29,5.79,0.3652,0
O0000572,C00021,2024-10-22,home,app,159.38,39.41,0.111,0
O0000885,C00032,2024-10-22,home,app,49.28,7.65,0.2672,0
O0001215,C00039,2024-10-22,beauty,assisted,87.59,21.05,0.0493,0
O0001419,C00047,2024-10-22,fashion,app,69.8,16.49,0.1449,0
O0001859,C00059,2024-10-22,home,web,82.16,22.33,0.0932,0
O0002118,C00067,2024-10-22,beauty,app,61.64,12.73,0.3268,0
O0003819,C00108,2024-10-22,beauty,web,44.0,7.18,0.1141,0
O0005573,C00155,2024-10-22,fashion,web,83.32,16.62,0.1541,0
O0006399,C00176,2024-10-22,electronics,assisted,71.92,0.5,0.1472,1
O0007441,C00206,2024-10-22,electronics,web,67.46,13.47,0.0654,0
O0008764,C00243,2024-10-22,home,web,51.33,9.63,0.0765,0
O0009259,C00258,2024-10-22,home,app,102.9,23.15,0.0531,0
O0010385,C00282,2024-10-22,beauty,app,44.24,7.7,0.2347,0
O0010933,C00294,2024-10-22,home,app,55.87,12.01,0.1457,0
O0011080,C00302,2024-10-22,home,web,106.58,26.71,0.0285,0
O0011538,C00313,2024-10-22,home,web,62.11,18.84,0.1805,0
O0012039,C00330,2024-10-22,beauty,web,48.93,8.89,0.1141,0
O0012040,C00330,2024-10-22,grocery,app,100.28,23.64,0.1081,0
O0014637,C00409,2024-10-22,beauty,app,72.58,17.63,0.1361,0
O0018341,C00507,2024-10-22,home,assisted,44.2,8.07,0.152,0
O0019160,C00524,2024-10-22,grocery,app,45.91,7.29,0.1835,0
O0019828,C00538,2024-10-22,electronics,app,56.23,12.28,0.2785,0
O0021498,C00588,2024-10-22,beauty,app,75.11,0.5,0.3029,1
O0021539,C00589,2024-10-22,home,app,65.23,13.06,0.1743,0
O0022110,C00608,2024-10-22,grocery,app,71.25,17.4,0.2078,0
O0023871,C00661,2024-10-22,electronics,app,59.95,12.32,0.0507,0
O0024652,C00682,2024-10-22,fashion,app,49.91,10.13,0.1189,0
